,headlines,raw_links
853,Roche wraps up Spark deal after antitrust ordeal ends with FTC, https://www.fiercepharma.com/pharma/roche-to-wrap-up-4-3b-spark-deal-after-antitrust-ordeal-ends-ftc-thumbs-up
854,Roche-Spark's U.K. antitrust nod tees up similar FTC ruling, https://www.fiercepharma.com/pharma/u-k-antitrust-watchdog-clears-roche-s-4-3b-spark-deal-indicating-similar-move-by-ftc
855,Is Roche finally near a Spark deal antitrust decision?, https://www.fiercepharma.com/pharma/roche-extends-spark-deal-offer-for-shorter-period-are-antitrust-decisions-finally-near
856,Keytruda's bladder cancer gene therapy rival wins in phase 3, https://www.fiercepharma.com/marketing/watch-out-keytruda-ferring-s-bladder-cancer-gene-therapy-rival-has-new-data-and-they-look
857,"Astellas, China's NRDL, Hanmi and more—FiercePharmaAsia", https://www.fiercepharma.com/pharma-asia/fiercepharmaasia-astellas-3b-gene-therapy-bet-china-s-pd-1-coverage-hanmi-rapt-i-o-deal
858,Can Merck's Keytruda rival gene therapy in bladder cancer?, https://www.fiercepharma.com/marketing/keytruda-nabs-fda-quick-review-for-new-bladder-cancer-use-a-gene-therapy-breathing-down
859,"Vertex plans major expansion for gene, cell therapies", https://www.fiercepharma.com/pharma/vertex-plans-major-boston-expansion-as-gene-and-cell-therapies-ambition-takes-form
860,Cell and viral vector manufacturing facility backed by Harvard, https://www.fiercepharma.com/manufacturing/50m-cell-and-viral-vector-manufacturing-operation-backed-by-harvard
861,Manufacturers get clarity and value with a distribution partner, https://www.fiercepharma.com/pharma/clarity-and-value-distribution-partners-beyond-pick-pack-and-ship
862,Lonza leader Marc Funk quits after just 9 months as CEO, https://www.fiercepharma.com/manufacturing/lonza-leader-marc-funk-quits-after-just-nine-months-as-ceo
863,Pfizer 'brainstorming' with payers on gene therapy payment: exec, https://www.fiercepharma.com/pharma/gene-therapies-development-pfizer-brainstorming-payers-about-new-payment-models-bloomberg
864,AveXis knew of Zolgensma's latest safety flag since March, https://www.fiercepharma.com/pharma/another-zolgensma-woe-another-delay-data-reporting-at-novartis-avexis
865,Zolgensma safety scare hits again with FDA clinical hold, https://www.fiercepharma.com/marketing/zolgensma-safety-scare-hits-novartis-again-as-fda-halts-spinal-injection-trial
866,Bio-Techne investing up to $50M recombinant protein production, https://www.fiercepharma.com/manufacturing/bio-techne-investing-up-to-50m-new-plant-for-recombinant-proteins
867,Roche-Spark sees hope as FTC staff gives thumbs-up: report, https://www.fiercepharma.com/pharma/roche-s-4-3b-spark-antitrust-agony-sees-glimmer-hope-as-ftc-staff-gives-thumbs-up-report
868,Bluebird to launch Zynteglo as EU OKs 'refined' manufacturing, https://www.fiercepharma.com/manufacturing/bluebird-bio-readies-zynteglo-launch-as-eu-approves-refined-manufacturing
869,Novartis' Zolgensma faces stepped-up manufacturing scrutiny, https://www.fiercepharma.com/manufacturing/novartis-zolgensma-faces-eu-japan-approval-delays-after-regulators-raise
870,Novartis' Zolgensma smashes sales estimates, https://www.fiercepharma.com/pharma/novartis-zolgensma-beats-data-woe-payer-resistance-strong-and-high-interest-ceo
871,Pfizer adds $500M to gene therapy manufacturing plant, https://www.fiercepharma.com/manufacturing/pfizer-adds-500m-to-gene-therapy-manufacturing-plant-where-it-will-hire-300-workers
872,Novartis' Zolgensma data rigging draws Senators' ire, https://www.fiercepharma.com/pharma/sanders-warren-join-team-senators-blasting-novartis-zolgensma-data-rig
873,'We did the best we could' in Zolgensma data probe: Novartis CEO, https://www.fiercepharma.com/pharma/novartis-ceo-we-did-best-we-could-zolgensma-data-manipulation-probe
874,PTC grabs Bristol-Myers facility to gear up gene therapies, https://www.fiercepharma.com/manufacturing/ptc-inks-long-term-lease-deal-bms-expanding-its-new-jersey-footprint
875,FDA weighs punishment for falsified Zolgensma data, https://www.fiercepharma.com/pharma/fda-weighs-civil-and-criminal-penalties-over-manipulated-data-novartis-zolgensma-application
876,Brammer Bio seeking TIF for manufacturing site in Massachusetts, https://www.fiercepharma.com/manufacturing/brammer-bio-seeking-tif-for-proposed-new-manufacturing-site-massachusetts
877,Could FTC scrutiny of Roche-Spark merger scuttle future pharma deals?, https://www.fiercepharma.com/pharma/could-ftc-scrutiny-roche-spark-merger-scuttle-future-pharma-deals-analysts-are-fretting
878,"Roche extends $4.3B Spark bid yet again, this time to September", https://www.fiercepharma.com/pharma/roche-extends-4-3b-spark-tender-offer-again-now-targeting-september
879,Lonza expanding ADC production as pharma business thrives , https://www.fiercepharma.com/manufacturing/lonza-expanding-adc-production-as-pharma-business-thrives
880,Manufacturing News of Note—AveXis goes deeper on Zolgensma manufacturing, https://www.fiercepharma.com/manufacturing/manufacturing-news-note-avexis-goes-deeper-zolgensma-manufacturing-76-billion-opioid
881,Biotech building facility to make off-the-shelf CAR-T therapies, https://www.fiercepharma.com/manufacturing/biotech-building-facility-to-make-genome-edited-off-shelf-car-t-therapies
882,Zolgensma launch 'in line' with expectations: Novartis CEO, https://www.fiercepharma.com/pharma/zolgensma-launch-track-and-fully-line-expectation-says-novartis-ceo
883,Manufacturing News of Note—New cell therapy facility in China, https://www.fiercepharma.com/manufacturing/manufacturing-news-note-new-cell-therapy-facility-china
884,Gilead's Kite to build viral vector manufacturing in California, https://www.fiercepharma.com/manufacturing/gilead-s-kite-builds-cell-therapy-manufacturing-quickly-even-as-yescarta-sales-grow
885,Insurers push back on Novartis’ $2.1M SMA gene therapy: report, https://www.fiercepharma.com/pharma/insurer-response-to-novartis-2-1m-sma-gene-therapy-reflects-material-resistance-report
886,Thermo Fisher and Catalent to manufacture Amicus' gene therapies, https://www.fiercepharma.com/manufacturing/thermo-fisher-to-manufacture-gene-therapies-being-developed-by-amicus
887,Catalent snaps up Novavax production sites and 100 employees, https://www.fiercepharma.com/manufacturing/catalent-snaps-up-novavax-production-sites-and-100-employees-18m-deal
888,The top 10 drug launches of 2019, https://www.fiercepharma.com/special-report/top-10-drug-launches-2019
889,Bluebird Bio's gene therapy launch impeded by manufacturing, https://www.fiercepharma.com/manufacturing/bluebird-bio-s-delays-zynteglo-launch-as-manufacturing-trips-up-another-gene-therapy
890,Bluebird prices gene therapy at €1.575M over 5 years in Europe, https://www.fiercepharma.com/pharma/bluebird-prices-gene-therapy-zynteglo-at-eu1-575m-europe-to-be-paid-over-5-years
891,Novartis CEO calls for new drug payment model, https://www.fiercepharma.com/pharma/novartis-ceo-narasimhan-preps-zolgensma-launch-call-for-new-drug-payment-model
892,'Cornucopia' of innovation blurs drug launch forecasts: analyst, https://www.fiercepharma.com/marketing/cornucopia-biopharma-innovation-blurs-drug-launch-value-clarity-analyst-laments
893,Biogen's Spinraza wins NICE backing as competitors loom, https://www.fiercepharma.com/pharma/biogen-s-spinraza-wins-nice-recommendation-helping-its-case-sma-as-competitors-loom
894,Bluebird plots conservative EU launch for its first gene therapy, https://www.fiercepharma.com/pharma/bluebird-details-conservative-eu-rollout-plan-for-tdt-gene-therapy
895,Novartis ready to meet even 'unprecedented' demand for Zolgensma, https://www.fiercepharma.com/manufacturing/novartis-ready-to-meet-even-unprecedented-demand-for-zolgensma
896,Novartis touts latest data from Zolgensma studies at AAN, https://www.fiercepharma.com/pharma/awaiting-fda-nod-novartis-touts-latest-data-from-3-zolgensma-studies
897,"New Gilead chief plots Kite CEO hire, pipeline M&A", https://www.fiercepharma.com/pharma/new-gilead-chief-plots-kite-ceo-hire-pipeline-m-a-and-organizational-tweaks
898,Can Bluebird chief turn $23M in 2018 equity awards into cash?, https://www.fiercepharma.com/pharma/bluebird-bio-chief-nick-leschly-pulled-down-24m-2018-but-can-he-make-it-pay-off
899,Novartis investigates infant death in European Zolgensma trial, https://www.fiercepharma.com/pharma/infant-s-death-eu-zolgensma-trial-launches-novartis-internal-probe
900,Novartis touts new Zolgensma data as FDA verdict comes into view, https://www.fiercepharma.com/pharma/novartis-releases-positive-sma-gene-therapy-data-as-fda-verdict-comes-into-view
901,Ajinomoto Bio-Pharma Services takes control of GeneDesign, https://www.fiercepharma.com/manufacturing/japan-s-ajinomoto-bio-pharma-services-adds-gene-services-genedesign-deal
902,Catalent pulls off $1.2B deal for gene therapy CDMO Paragon, https://www.fiercepharma.com/manufacturing/catalent-pulls-off-1-2b-deal-for-gene-therapy-cdmo-paragon
903,Post-Alcon Novartis eyes M&A in ophthalmic digital therapeutics, https://www.fiercepharma.com/pharma/post-alcon-novartis-eyes-new-amd-drug-digital-therapeutics-and-gene-therapies
904,Novartis' SMA gene therapy should cost no more than $1.5M: ICER, https://www.fiercepharma.com/pharma/novartis-sma-gene-therapy-would-not-be-cost-effective-if-priced-over-1-5m-icer
905,Reluctant Spark investors force Roche to extend $4.3B offer, https://www.fiercepharma.com/pharma/roche-s-spark-tender-offer-delayed-as-investors-sue-over-4-3b-merger
906,Novartis' AveXis buys AstraZeneca site in Colorado, https://www.fiercepharma.com/manufacturing/novartis-aveaxis-buys-astrazeneca-site-colorado-as-it-anticipates-gene-therapy-launch
907,Europe tees up Bluebird's first gene therapy approval, https://www.fiercepharma.com/pharma/europe-sets-up-first-bluebird-gene-therapy-approval-thumbs-up-thalassemia-treatment
908,Masthercell adds to global gene and cell manufacturing frenzy, https://www.fiercepharma.com/manufacturing/masthercell-adds-to-global-gene-and-cell-manufacturing-frenzy-eu-facility
909,Bluebird gene therapy manufacturing facility up and running, https://www.fiercepharma.com/manufacturing/bluebird-completes-cell-and-gene-therapy-manufacturing-facility
910,Thermo Fisher buying viral vector producer Brammer Bio for $1.7B, https://www.fiercepharma.com/manufacturing/thermo-fisher-shoulders-into-gene-therapy-manufacturing-1-7b-deal-for-brammer
911,Biotech tied to GSK to build cell production facility in U.S., https://www.fiercepharma.com/manufacturing/biotech-bought-gsk-s-bubble-boy-drug-to-build-stem-cell-manufacturing-facility-u-s
912,Novartis looks ahead to China with Kymriah manufacturing pact, https://www.fiercepharma.com/pharma/novartis-looks-ahead-to-china-kymriah-manufacturing-pact
913,"CHMP endorses Lilly's CGRP Emgality, Spark's Luxturna and more", https://www.fiercepharma.com/pharma/lilly-s-cgrp-emgality-and-spark-s-luxturna-win-chmp-nod-as-sarepta-s-exondys-misses
914,"Opdivo, Novartis Korea, GSK and more—FiercePharmaAsia", https://www.fiercepharma.com/pharma-asia/fiercepharmaasia-opdivo-s-chinese-price-new-novartis-korea-chief-gsk-indian-consumer
915,Korean biotech buys GMP-ready production facility in California, https://www.fiercepharma.com/manufacturing/korean-biotech-buys-gmp-ready-production-facility-california
916,Gilead’s Kite taps Eisai vet to helm CAR-T commercial strategy, https://www.fiercepharma.com/pharma/gilead-s-kite-taps-eisai-oncology-vet-amoroso-to-helm-car-t-commercial-strategy
917,Cancer drugmaker Spectrum looks at potential sale: report, https://www.fiercepharma.com/hematology-and-oncology-drugmaker-spectrum-looks-at-potential-sale-bloomberg
918,"Sarepta, CDMO Brammer Bio ink deal to expand manufacturing", https://www.fiercepharma.com/manufacturing/sarepta-thereapeutics-cdmo-brammer-bio-ink-deal-to-expand-manufacturing-footprint
919,Abeona Therapeutics opens gene therapy manufacturing facility, https://www.fiercepharma.com/manufacturing/abeona-therapeutics-opens-gene-therapy-manufacturing-and-starts-phase-two
920,BioMarin scores long-sought FDA nod for PKU drug, https://www.fiercepharma.com/pharma/biomarin-scores-long-sought-fda-nod-for-rare-disease-drug-but-can-it-hit-blockbuster-status
921,"Novartis' new gene therapy biotech to build $55M plant, hire 200", https://www.fiercepharma.com/manufacturing/novartis-brand-new-gene-therapy-player-avexis-will-build-55m-plant-hire-200
922,CTG Catapult opens cell and gene therapy plant in the U.K., https://www.fiercepharma.com/manufacturing/ctg-catapult-opens-its-new-unique-cell-and-gene-therapy-plant-u-k
923,"Cosentyx woes, generics weakness cast cloud on Novartis earnings", https://www.fiercepharma.com/financials/cosentyx-woes-generics-weakness-cast-cloud-otherwise-solid-q1-for-novartis
924,Gene therapy cures might not deliver sustainable sales: analyst, https://www.fiercepharma.com/financials/car-t-and-other-gene-therapies-may-not-be-sustainable-businesses-for-pharma-analyst
925,"Lonza moves cell work, cuts jobs at plant hit by warning letter", https://www.fiercepharma.com/manufacturing/lonza-cuts-125-jobs-as-it-moves-cell-work-from-u-s-plant-hit-warning-letter
926,"FiercePharmaAsia—Astellas, Celltrion, Korea's digital health plan", https://www.fiercepharma.com/pharma-asia/fiercepharmaasia-astellas-acquisition-teva-s-celltrion-problem-korea-s-digital-health
927,"Spark, Novartis tie up in gene therapy licensing deal", https://www.fiercepharma.com/pharma/spark-novartis-tie-up-gene-therapy-licensing-deal-worth-up-to-170m
928,Payers see Spark’s gene therapy pricing as new model, https://www.fiercepharma.com/financials/payers-point-to-spark-s-gene-therapy-as-a-model-for-innovative-pricing-plans
929,Cost watchdogs back Glaxo's $714K gene therapy, https://www.fiercepharma.com/pharma/u-k-cost-watchdogs-endorse-gsk-s-gene-therapy-strimvelis-at-714-000
930,Spark prices gene therapy Luxturna at $850K, https://www.fiercepharma.com/pharma/spark-prices-gene-therapy-luxturna-at-850k-grabbing-top-spot-pharma-s-costliest-drugs
931,"GSK sees £7B in HIV sales by 2026, updates next-gen timelines", https://www.fiercepharma.com/pharma/gsk-dials-hiv-sales-projection-ps7b-2026-updates-next-generation-regimen-timeline
932,"Government-backed manufacturer AktiVax shuts down, lays off 70", https://www.fiercepharma.com/pharma/government-backed-autoinjector-specialist-aktivax-shutters-substantially-all-its-operations
933,Apellis homes in on possible source of rare Syfovre side effect, https://www.fiercepharma.com/pharma/apellis-flags-needle-problems-hunt-syfovre-side-effect-source
934,Kindeva captures £33M UK grant to boost inhaler production, https://www.fiercepharma.com/manufacturing/kindiva-captures-ps33m-grant-uk-inhaler-production
935,GSK's ViiV explores novel pathway to expand long-acting HIV drug, https://www.fiercepharma.com/pharma/gsks-viiv-explores-novel-pathway-bring-long-acting-hiv-drug-cabenuva-tough-populations
936,FDA shoots down Amneal's Parkinson's med, https://www.fiercepharma.com/pharma/amneals-hopes-dashed-after-fda-rebuffs-extended-release-parkinsons-prospect-could-net-500m
937,Eyenovia nabs FDA approval for pupil dilation spray Mydcombi, https://www.fiercepharma.com/marketing/no-more-eye-drops-eyenovia-nabs-fda-approval-pupil-dilation-spray-mydcombi
938,BMS plots interstellar manufacturing move aboard ISS, https://www.fiercepharma.com/manufacturing/bristol-myers-shoots-stars-next-leg-international-space-station-biomanufacturing
